,year,student_id,absence_rate,total
3731,2014,12618,0.0284090909091,176
3732,2016,15813,0.0,29
3733,2015,10215,0.115606936416,173
3734,2015,11501,0.00571428571429,175
3735,2016,15304,0.0,29
3736,2012,2512,0.0,7
3737,2013,10367,0.061797752809,178
3738,2012,6381,0.157894736842,19
3739,2014,13111,0.0,182
3740,2015,15186,0.00636942675159,157
3741,2015,13325,0.0,175
3742,2014,10233,0.0,175
3743,2015,10721,0.0492957746479,142
3744,2013,11711,0.0218579234973,183
3745,2016,14952,0.0,30
3746,2014,11600,0.0,182
3747,2014,3083,0.0,168
3748,2015,14928,0.333333333333,9
3749,2015,14060,0.0649350649351,77
3750,2015,14885,0.0114942528736,174
3751,2015,6889,0.0747126436782,174
3752,2016,16181,0.0,29
3753,2015,11918,0.0813953488372,172
3754,2016,13530,0.0344827586207,29
3755,2016,7027,0.0,29
3756,2015,3486,0.0993788819876,161
3757,2016,13234,0.0333333333333,30
3758,2013,2966,0.0388888888889,180
3759,2014,3347,0.0114285714286,175
3760,2014,11625,0.00555555555556,180
3761,2015,12512,0.0231213872832,173
3762,2016,13835,0.0,29
3763,2014,3557,0.0632183908046,174
3764,2013,7036,0.0,182
3765,2016,6467,0.0,27
3766,2016,15396,0.0,29
3767,2016,7089,0.0,29
3768,2014,12031,0.0731707317073,164
3769,2016,7078,0.0,26
3770,2015,11063,0.0,170
3771,2014,12011,0.0337078651685,178
3772,2014,3271,0.175438596491,171
3773,2015,13691,0.0,175
3774,2015,11892,0.0,175
3775,2016,16917,0.0,20
3776,2016,6859,0.0,28
3777,2015,10245,0.00574712643678,174
3778,2016,6825,0.0,29
3779,2016,10829,0.0,30
3780,2016,15532,0.0,29
3781,2015,11398,0.0,174
3782,2015,13831,0.0,172
3783,2016,12998,0.0,29
3784,2014,13541,0.0132450331126,151
3785,2015,3460,0.0119047619048,168
3786,2016,12406,0.0,30
3787,2013,6869,0.00549450549451,182
3788,2014,10707,0.0228571428571,175
3789,2013,3306,0.0222222222222,180
3790,2015,14652,0.0,173
3791,2014,12466,0.0470588235294,85
3792,2015,15042,0.0235294117647,170
3793,2014,10585,0.0,182
3794,2015,10952,0.00571428571429,175
3795,2016,15612,0.0,29
3796,2012,3383,0.111111111111,27
3797,2015,13727,0.00588235294118,170
3798,2016,16384,0.0,28
3799,2015,14999,0.0535714285714,168
3800,2013,7106,0.00568181818182,176
3801,2014,11860,0.0114285714286,175
3802,2014,10449,0.0,174
3803,2015,13053,0.0,174
3804,2013,11899,0.381818181818,55
3805,2014,12441,0.00574712643678,174
3806,2015,10375,0.046783625731,171
3807,2014,6820,0.0,178
3808,2014,11320,0.0,175
3809,2016,14984,0.0,29
3810,2015,15075,0.0299401197605,167
3811,2016,16118,0.037037037037,27
3812,2015,6498,0.00588235294118,170
3813,2016,14247,0.0,29
3814,2012,2907,0.0,2
3815,2014,6711,0.0529411764706,170
3816,2013,6485,0.00571428571429,175
3817,2016,15506,0.0,29
3818,2014,6669,0.0,174
3819,2016,6952,0.0,29
3820,2012,6487,0.941176470588,17
3821,2014,3440,0.0228571428571,175
3822,2016,14372,0.0333333333333,30
3823,2015,10788,0.030303030303,165
3824,2015,6549,0.0512820512821,156
3825,2014,13468,0.00591715976331,169
3826,2014,10186,0.107594936709,158
3827,2016,13603,0.0,26
3828,2016,16187,0.0,27
3829,2014,6795,0.0114942528736,174
3830,2015,6788,0.0173410404624,173
3831,2014,12873,0.0555555555556,180
3832,2015,10834,0.0,162
3833,2016,12619,0.0,29
3834,2012,6853,1.0,1
3835,2013,6741,0.0601092896175,183
3836,2015,6972,0.00584795321637,171
3837,2016,11733,0.0,30
3838,2015,14883,0.0,169
3839,2015,13257,0.0175438596491,171
3840,2014,11732,0.00561797752809,178
3841,2014,13125,0.0108695652174,184
3842,2012,7173,0.333333333333,3
3843,2013,6666,0.0,179
3844,2014,10651,0.0114285714286,175
3845,2014,10618,0.00561797752809,178
3846,2015,11836,0.0239520958084,167
3847,2016,11918,0.0666666666667,30
3848,2013,2514,0.0,175
3849,2012,6422,0.2,5
3850,2014,3344,0.0,175
3851,2015,11083,0.0,171
3852,2015,12724,0.125,16
3853,2016,14435,0.0,30
3854,2013,6951,0.0227272727273,176
3855,2014,7157,0.0652173913043,184
3856,2016,13223,0.0,28
3857,2014,3463,0.0114285714286,175
3858,2016,12025,0.0,29
3859,2015,14205,0.00571428571429,175
3860,2016,15416,0.0,5
3861,2016,14662,0.0357142857143,28
3862,2016,12781,0.0,29
3863,2016,13745,0.0,29
3864,2015,12607,0.0,175
3865,2016,12469,0.0689655172414,29
3866,2013,2557,0.0,173
3867,2014,13160,0.0324324324324,185
3868,2015,13640,0.0121951219512,164
3869,2014,7057,0.0,178
3870,2016,14987,0.0,30
3871,2016,15198,0.0344827586207,29
3872,2016,13238,0.0,29
3873,2015,7169,0.0987654320988,162
3874,2016,6574,0.206896551724,29
3875,2016,6451,0.0,29
3876,2013,6518,0.00555555555556,180
3877,2016,12682,0.0,30
3878,2015,10190,0.0342857142857,175
3879,2016,10216,0.0,23
3880,2015,6650,0.0059880239521,167
3881,2016,15930,0.0357142857143,28
3882,2016,16280,0.037037037037,27
3883,2016,16651,0.0689655172414,29
3884,2014,6358,0.00546448087432,183
3885,2013,7003,0.0164835164835,182
3886,2016,14356,0.0,26
3887,2016,16872,0.04,25
3888,2013,3069,0.0505617977528,178
3889,2016,16527,0.0344827586207,29
3890,2016,13684,0.0,29
3891,2012,2735,0.0117647058824,85
3892,2013,11626,0.0054347826087,184
3893,2016,6696,0.0,29
3894,2013,6825,0.0,183
3895,2016,12485,0.0,29
3896,2012,6849,0.333333333333,3
3897,2016,15188,0.107142857143,28
3898,2016,14303,0.0,29
3899,2014,10214,0.0228571428571,175
3900,2013,3383,0.125,176
3901,2014,3349,0.0338983050847,177
3902,2012,3287,0.0769230769231,13
3903,2015,13078,0.0,174
3904,2014,12447,0.0287356321839,174
3905,2014,6678,0.00581395348837,172
3906,2015,11688,0.0242424242424,165
3907,2014,3055,0.0402298850575,174
3908,2016,15462,0.0,29
3909,2013,6893,0.0,172
3910,2014,11514,0.00546448087432,183
3911,2015,12821,0.0350877192982,171
3912,2014,3518,0.00574712643678,174
3913,2015,11720,0.132530120482,166
3914,2016,11215,0.0,28
3915,2015,6515,0.0,170
3916,2016,6502,0.0,29
3917,2015,13337,0.00571428571429,175
3918,2016,12914,0.0,26
3919,2014,12710,0.0166666666667,180
3920,2014,6988,0.0414201183432,169
3921,2013,12018,0.144927536232,138
3922,2014,11487,0.0459770114943,174
3923,2015,7074,0.0424242424242,165
3924,2016,12609,0.0344827586207,29
3925,2013,6587,0.0164835164835,182
3926,2014,3952,0.00564971751412,177
3927,2012,6970,1.0,2
3928,2013,10498,0.0,182
3929,2013,11530,0.00549450549451,182
3930,2014,7104,0.0,184
3931,2016,12613,0.0,29
3932,2015,13766,0.0,175
3933,2016,6973,0.0,30
3934,2016,6991,0.0,27
3935,2014,12693,0.0112359550562,178
3936,2016,14396,0.0,29
3937,2016,15245,0.0,29
3938,2013,11540,0.032967032967,182
3939,2014,3273,0.00564971751412,177
3940,2015,14208,0.0,175
3941,2016,12491,0.0,29
3942,2016,12737,0.0,28
3943,2014,11989,0.114583333333,96
3944,2016,15772,0.0,29
3945,2016,15608,0.0,29
3946,2014,3330,0.0342857142857,175
3947,2014,6558,0.0222222222222,180
3948,2015,13898,0.0285714285714,175
3949,2013,6393,0.0,182
3950,2014,7143,0.0054347826087,184
3951,2015,7135,0.00574712643678,174
3952,2015,14942,0.0179640718563,167
3953,2012,3046,0.391304347826,23
3954,2014,11858,0.0110497237569,181
3955,2015,14071,0.0,170
3956,2016,15183,0.0,29
3957,2013,10225,0.0342857142857,175
3958,2016,13911,0.0,29
3959,2014,6961,0.0449438202247,178
3960,2016,16951,0.0,15
3961,2014,3142,0.0,175
3962,2015,15241,0.0162601626016,123
3963,2015,13919,0.0,171
3964,2016,11087,0.0,29
3965,2012,6521,0.333333333333,15
3966,2015,3545,0.04,175
3967,2013,10769,0.00549450549451,182
3968,2014,3429,0.0285714285714,175
3969,2014,12459,0.0114942528736,174
3970,2015,15801,0.0,3
3971,2016,16946,0.0,14
3972,2014,11215,0.0231213872832,173
3973,2015,6811,0.0,163
3974,2016,13121,0.0,29
3975,2013,2821,0.0167597765363,179
3976,2012,2640,1.0,3
3977,2013,11705,0.0446927374302,179
3978,2016,16051,0.0344827586207,29
3979,2015,14860,0.0,177
3980,2016,14442,0.0357142857143,28
3981,2015,11625,0.0239520958084,167
3982,2012,3197,0.0,22
3983,2012,3254,0.117647058824,17
3984,2016,15113,0.0,29
3985,2013,11764,0.150289017341,173
3986,2012,7184,1.0,11
3987,2014,3074,0.04,175
3988,2016,12504,0.0344827586207,29
3989,2015,11127,0.0,169
3990,2013,3014,0.0169491525424,177
3991,2013,10924,0.0285714285714,175
3992,2016,14845,0.0,29
3993,2015,7092,0.0173410404624,173
3994,2016,14082,0.0344827586207,29
3995,2013,11275,0.0109289617486,183
3996,2015,13074,0.00595238095238,168
3997,2012,4571,0.166666666667,6
3998,2012,3338,0.0769230769231,26
3999,2016,14355,0.0,26
4000,2015,14134,0.0,176
4001,2016,13459,0.0,28
4002,2014,13276,0.00561797752809,178
4003,2015,7037,0.0294117647059,170
4004,2013,11064,0.0277777777778,180
4005,2016,15622,0.0689655172414,29
4006,2012,2291,0.0,1
4007,2015,13343,0.00591715976331,169
4008,2016,15313,0.0,29
4009,2013,3207,0.0,175
4010,2015,10216,0.0196078431373,153
4011,2016,12339,0.0,29
4012,2015,3436,0.0,173
4013,2016,12624,0.0,29
4014,2015,14403,0.0,170
4015,2014,13362,0.028901734104,173
4016,2015,12641,0.0285714285714,175
4017,2012,6684,0.5,2
4018,2013,3224,0.0166666666667,180
4019,2015,12541,0.0,170
4020,2015,13443,0.0,172
4021,2016,15442,0.0,28
4022,2015,13465,0.0416666666667,168
4023,2016,15953,0.0,30
4024,2015,11482,0.0,173
4025,2014,6922,0.106382978723,47
4026,2014,12981,0.00555555555556,180
4027,2014,6497,0.0,184
4028,2015,12941,0.0685714285714,175
4029,2014,10479,0.138554216867,166
4030,2014,11725,0.0337078651685,178
4031,2014,3541,0.0178571428571,168
4032,2013,11608,0.0459770114943,174
4033,2016,12857,0.0344827586207,29
4034,2013,3549,0.0285714285714,175
4035,2014,13321,0.0346820809249,173
4036,2015,6780,0.0,170
4037,2016,11363,0.0,29
4038,2012,7188,0.666666666667,6
4039,2016,6472,0.0,25
4040,2014,6819,0.0109289617486,183
4041,2015,11721,0.173076923077,104
4042,2015,15017,0.0,175
4043,2016,6609,0.0357142857143,28
4044,2012,3333,0.25,4
4045,2016,13506,0.0,30
4046,2012,6797,0.0,8
4047,2013,6773,0.0,66
4048,2016,15863,0.0,27
4049,2014,3077,0.00571428571429,175
4050,2015,13632,0.0,175
4051,2016,6546,0.0,28
4052,2012,6458,0.666666666667,3
4053,2015,13867,0.0170454545455,176
4054,2015,6506,0.0,175
4055,2013,11526,0.0348837209302,172
4056,2014,12333,0.0,175
4057,2015,6955,0.0650887573964,169
4058,2015,13007,0.0116959064327,171
4059,2012,7194,0.1,10
4060,2015,6721,0.0,169
4061,2015,6540,0.00578034682081,173
4062,2015,13811,0.0243902439024,164
4063,2015,14818,0.0736196319018,163
4064,2015,12865,0.0411764705882,170
4065,2013,6780,0.0331491712707,181
4066,2015,6946,0.0137931034483,145
4067,2016,11796,0.0,29
4068,2016,13029,0.0714285714286,28
4069,2016,16746,0.0,29
4070,2016,16173,0.0,29
4071,2016,6566,0.0,29
4072,2014,12317,0.0,179
4073,2015,14824,0.0,170
4074,2014,13150,0.04,175
4075,2014,11426,0.0114285714286,175
4076,2012,6443,1.0,3
4077,2013,3466,0.0171428571429,175
4078,2012,6896,0.0606060606061,33
4079,2015,3931,0.0355029585799,169
4080,2014,10216,0.0171428571429,175
4081,2015,13594,0.120481927711,83
4082,2012,3022,0.0909090909091,22
4083,2016,10309,0.0,27
4084,2015,10805,0.0751445086705,173
4085,2016,11943,0.0,29
4086,2016,16213,0.0,29
4087,2012,3042,0.382978723404,47
4088,2015,13335,0.0,159
4089,2013,7065,0.0,182
4090,2015,13714,0.0,174
4091,2013,11404,0.0114285714286,175
4092,2014,11228,0.0,184
4093,2015,6575,0.0,174
4094,2014,13356,0.00561797752809,178
4095,2014,13154,0.0604395604396,182
4096,2016,13159,0.0,27
4097,2014,6486,0.0,181
4098,2015,13352,0.4,10
4099,2013,3253,0.0893854748603,179
4100,2014,3168,0.0457142857143,175
4101,2012,2675,0.230769230769,13
4102,2014,10478,0.0,174
4103,2015,11484,0.0287356321839,174
4104,2013,11281,0.0232558139535,172
4105,2016,16846,0.0416666666667,24
4106,2016,15379,0.705882352941,17
4107,2015,13732,0.0116959064327,171
4108,2013,6459,0.0109289617486,183
4109,2014,11890,0.15,20
4110,2015,12461,0.00595238095238,168
4111,2012,6895,0.133333333333,15
4112,2014,12443,0.00561797752809,178
4113,2015,13693,0.0116279069767,172
4114,2014,11921,0.106741573034,178
4115,2016,14008,0.0,30
4116,2014,3246,0.0,175
4117,2013,11234,0.0,182
4118,2016,12896,0.0,28
4119,2014,6869,0.00549450549451,182
4120,2016,14050,0.0,29
4121,2016,13371,0.0740740740741,27
4122,2012,7012,0.916666666667,12
4123,2013,6607,0.0822784810127,158
4124,2016,16093,0.0344827586207,29
4125,2016,14689,0.0,27
4126,2012,6773,0.0333333333333,30
4127,2015,13660,0.00571428571429,175
4128,2016,11606,0.0,28
4129,2015,15158,0.0,41
4130,2015,14952,0.0734463276836,177
4131,2016,14003,0.037037037037,27
4132,2012,3259,0.129032258065,31
4133,2014,6865,0.010989010989,182
4134,2013,11679,0.0502793296089,179
4135,2016,12797,0.0,28
4136,2013,11767,0.0571428571429,175
4137,2015,14103,0.00571428571429,175
4138,2014,12332,0.0228571428571,175
4139,2015,6586,0.0,174
4140,2012,3084,0.0,4
4141,2016,6590,0.0714285714286,28
4142,2016,14710,0.0,29
4143,2013,6502,0.0,183
4144,2014,12444,0.0693641618497,173
4145,2012,6754,0.333333333333,15
4146,2014,12858,0.0348837209302,172
4147,2015,14094,0.0238095238095,168
4148,2015,14990,0.0113636363636,176
4149,2015,13006,0.0,170
4150,2016,15613,0.0,29
4151,2013,11545,0.00561797752809,178
4152,2016,14540,0.0,28
4153,2015,6848,0.0434782608696,161
4154,2015,14252,0.0625,112
4155,2016,13687,0.0,27
4156,2015,12804,0.0,170
4157,2016,6795,0.0,26
4158,2014,12571,0.0167597765363,179
4159,2014,12408,0.112359550562,178
4160,2013,6759,0.0790960451977,177
4161,2014,11691,0.0818181818182,110
4162,2016,13015,0.0,25
4163,2016,13230,0.107142857143,28
4164,2014,7067,0.0,183
4165,2015,12736,0.0115606936416,173
4166,2016,13913,0.275862068966,29
4167,2016,14656,0.0,28
4168,2013,10176,0.00552486187845,181
4169,2015,12377,0.00564971751412,177
4170,2015,14737,0.0346820809249,173
4171,2016,16324,0.0,28
4172,2016,6357,0.0344827586207,29
4173,2015,14294,0.0116959064327,171
4174,2015,14628,0.0228571428571,175
4175,2015,6836,0.0171428571429,175
4176,2013,11401,0.00571428571429,175
4177,2013,6712,0.0402298850575,174
4178,2016,15465,0.0,29
4179,2016,15826,0.0740740740741,27
4180,2013,6926,0.0,172
4181,2015,7152,0.0,170
4182,2015,13955,0.0,170
4183,2013,11642,0.0109289617486,183
4184,2015,12521,0.0847457627119,177
4185,2015,6488,0.0,171
4186,2015,14700,0.00588235294118,170
4187,2015,14596,0.0174418604651,172
4188,2012,6990,0.75,12
4189,2015,14655,0.0,174
4190,2016,15397,0.0,28
4191,2016,13899,0.0,29
4192,2013,11300,0.00549450549451,182
4193,2016,16489,0.0,28
4194,2015,14235,0.0,173
4195,2015,3344,0.0,172
4196,2016,14927,0.0,29
4197,2014,12390,0.051724137931,174
4198,2015,13154,0.0118343195266,169
4199,2015,14732,0.0,174
4200,2013,2497,0.0114285714286,175
4201,2014,11688,0.0404624277457,173
4202,2013,6498,0.00549450549451,182
4203,2016,15474,0.0,28
4204,2015,6729,0.0,172
4205,2013,2980,0.00555555555556,180
4206,2013,11487,0.0555555555556,180
4207,2016,13012,0.0,26
4208,2014,13223,0.00581395348837,172
4209,2016,10274,0.0689655172414,29
4210,2016,16881,0.0,24
4211,2013,12033,0.032,125
4212,2013,3166,0.00571428571429,175
4213,2014,13438,0.0903614457831,166
4214,2015,13140,0.0,174
4215,2013,6482,1.0,10
4216,2015,3168,0.0454545454545,176
4217,2012,3274,1.0,1
4218,2015,13774,0.0182926829268,164
4219,2016,15804,0.0344827586207,29
4220,2014,13199,0.0558659217877,179
4221,2015,15210,0.0,150
4222,2016,11710,0.166666666667,30
4223,2012,6668,0.5,2
4224,2016,6909,0.0,29
4225,2014,3346,0.0228571428571,175
4226,2014,11720,0.0561797752809,178
4227,2016,11247,0.0,29
4228,2016,16198,0.0,29
4229,2014,13403,0.0,175
4230,2014,12496,0.0497237569061,181
4231,2013,7163,0.0111111111111,180
4232,2015,13780,0.00574712643678,174
4233,2016,7069,0.0,29
4234,2016,14158,0.0,29
4235,2016,15807,0.0,29
4236,2016,16679,0.0,5
4237,2014,6822,0.0,184
4238,2014,6544,0.00574712643678,174
4239,2016,13546,0.0,30
4240,2014,13217,0.0342857142857,175
4241,2015,3928,0.0117647058824,170
4242,2015,13825,0.0,171
4243,2016,15037,0.0,30
4244,2015,14611,0.0180722891566,166
4245,2014,10925,0.00578034682081,173
4246,2015,13928,0.0117647058824,170
4247,2015,12750,0.0,167
4248,2012,2908,0.125,8
4249,2016,15386,0.0,27
4250,2015,11948,0.0414201183432,169
4251,2016,13648,0.0,29
4252,2016,16097,0.0,29
4253,2016,16582,0.0,29
4254,2013,10244,0.00571428571429,175
4255,2016,6683,0.0,29
4256,2016,16758,0.0,28
4257,2013,3213,0.00571428571429,175
4258,2016,14165,0.0,30
4259,2014,12653,0.0,175
4260,2014,11125,0.0571428571429,175
4261,2016,10505,0.0,28
4262,2016,12015,0.0,30
4263,2016,16704,0.0344827586207,29
4264,2013,10428,0.0384615384615,182
4265,2014,13441,0.0350877192982,171
4266,2014,12717,0.0166666666667,180
4267,2012,7202,0.0,4
4268,2016,14240,0.0,29
4269,2016,14271,0.0,29
4270,2013,12051,0.0123456790123,81
4271,2015,11004,0.0,163
4272,2016,14188,0.0,28
4273,2015,13853,0.0184049079755,163
4274,2014,7128,0.0765027322404,183
4275,2013,10804,0.0,83
4276,2013,3082,0.0287356321839,174
4277,2014,6697,0.0,172
4278,2013,3456,0.0625,176
4279,2014,6695,0.0346820809249,173
4280,2016,15142,0.5,30
4281,2012,3312,1.0,1
4282,2014,7081,0.0271739130435,184
4283,2016,6821,0.0,29
4284,2014,13107,0.0526315789474,171
4285,2016,15028,0.0344827586207,29
4286,2016,7206,0.0,29
4287,2015,6517,0.0,170
4288,2013,10694,0.051724137931,174
4289,2014,11648,0.0109289617486,183
4290,2015,14496,0.100628930818,159
4291,2016,16482,0.0,29
4292,2013,6349,0.00552486187845,181
4293,2012,3291,0.0,2
4294,2014,6927,0.0,174
4295,2016,15001,0.0,29
4296,2012,6616,0.25,12
4297,2014,12745,0.0165745856354,181
4298,2015,13393,0.0,174
4299,2015,14340,0.0179640718563,167
4300,2015,13358,0.0,171
4301,2016,15345,0.0,30
4302,2014,12890,0.0280898876404,178
4303,2015,12380,0.00584795321637,171
4304,2013,11939,0.0227272727273,176
4305,2015,12667,0.00588235294118,170
4306,2014,7102,0.0054347826087,184
4307,2015,6346,0.0,173
4308,2016,10573,0.0344827586207,29
4309,2015,13567,0.046511627907,172
4310,2016,14006,0.0,29
4311,2012,3494,0.176470588235,17
4312,2015,11168,0.0,173
4313,2015,13138,0.0180722891566,166
4314,2013,2534,0.0346820809249,173
4315,2012,7172,0.5,2
4316,2013,3940,0.0295857988166,169
4317,2015,14231,0.0,79
4318,2015,6934,0.00578034682081,173
4319,2016,14171,0.0,29
4320,2015,14093,0.116959064327,171
4321,2016,13352,0.0588235294118,17
4322,2014,12952,0.0115606936416,173
4323,2016,10240,0.0,29
4324,2013,6912,0.0,171
4325,2015,14476,0.0,172
4326,2016,13070,0.0,29
4327,2012,7083,0.307692307692,13
4328,2012,4567,0.0,1
4329,2013,6647,0.00555555555556,180
4330,2016,15750,0.0,29
4331,2015,15182,0.00617283950617,162
4332,2016,15065,0.0344827586207,29
4333,2014,13442,0.120805369128,149
4334,2016,13103,0.0,29
4335,2014,12718,0.00549450549451,182
4336,2016,10792,0.0,29
4337,2016,15630,0.0,28
4338,2014,10497,0.0342857142857,175
4339,2015,3546,0.0,175
4340,2016,12876,0.0,29
4341,2015,13368,0.0229885057471,174
4342,2016,14041,0.153846153846,26
4343,2015,11764,0.1875,144
4344,2014,13038,0.0441988950276,181
4345,2013,2884,0.0222222222222,180
4346,2016,7174,0.0,29
4347,2012,3506,0.0,8
4348,2016,13823,0.0357142857143,28
4349,2013,6934,0.0,168
4350,2014,6530,0.0,183
4351,2015,10328,0.0228571428571,175
4352,2015,14218,0.0,172
4353,2015,10357,0.0340909090909,176
4354,2016,6695,0.0,28
4355,2014,11004,0.0404624277457,173
4356,2016,13077,0.0,29
4357,2016,6872,0.0,29
4358,2015,11795,0.52380952381,168
4359,2013,3192,0.0,175
4360,2014,13392,0.00578034682081,173
4361,2015,12321,0.0175438596491,171
4362,2016,14747,0.0,27
4363,2016,15423,0.0344827586207,29
4364,2012,2283,0.0,4
4365,2012,6788,0.666666666667,6
4366,2016,16726,0.0,27
4367,2014,6388,0.0434782608696,184
4368,2015,14256,0.0,170
4369,2016,6803,0.0,25
4370,2014,6354,0.00540540540541,185
4371,2016,13713,0.0357142857143,28
4372,2015,6923,0.0,171
4373,2015,13989,0.146198830409,171
4374,2015,14189,0.00591715976331,169
4375,2013,3112,0.0285714285714,175
4376,2016,12757,0.0344827586207,29
4377,2014,11114,0.016393442623,183
4378,2016,15437,0.0,28
4379,2014,6983,0.021978021978,182
4380,2012,3517,0.0,1
4381,2016,10292,0.0357142857143,28
4382,2016,10499,0.0,30
4383,2012,4602,0.0606060606061,33
4384,2015,11518,0.0121212121212,165
4385,2014,11905,0.0675675675676,74
4386,2015,13455,0.213414634146,164
4387,2016,15169,0.0,30
4388,2016,10978,0.0,27
4389,2012,2528,0.0555555555556,18
4390,2015,7098,0.0571428571429,175
4391,2013,11428,0.0167597765363,179
4392,2015,3363,0.0308641975309,162
4393,2016,12632,0.0714285714286,28
4394,2015,14300,0.00578034682081,173
4395,2014,4596,0.0285714285714,175
4396,2016,12921,0.0,29
4397,2013,10554,0.0164835164835,182
4398,2014,3186,0.08,175
4399,2015,6822,0.00591715976331,169
4400,2016,6601,0.0,28
4401,2016,13989,0.103448275862,29
4402,2012,4580,0.0,4
4403,2016,10782,0.0344827586207,29
4404,2015,14318,0.0114942528736,174
4405,2015,3316,0.00613496932515,163
4406,2016,6729,0.0,29
4407,2016,6442,0.0,29
4408,2016,6718,0.0,29
4409,2016,13489,0.0,30
4410,2016,14305,0.0,28
4411,2015,3290,0.0429447852761,163
4412,2012,6864,0.5,2
4413,2014,11066,0.0172413793103,174
4414,2015,10478,0.0,171
4415,2016,16036,0.107142857143,28
4416,2012,2472,0.0,5
4417,2016,6368,0.0,29
4418,2015,12642,0.0115606936416,173
4419,2016,15637,0.0,30
4420,2014,12659,0.0331491712707,181
4421,2012,6480,0.235294117647,17
4422,2016,11969,0.0,27
4423,2015,7149,0.0193548387097,155
4424,2016,14020,0.0714285714286,28
4425,2014,13206,0.00571428571429,175
4426,2015,10946,0.00571428571429,175
4427,2016,15754,0.0,28
4428,2014,3215,0.0,175
4429,2016,15843,0.0,28
4430,2016,6905,0.0,28
4431,2012,6793,0.125,16
4432,2013,11654,0.0,182
