ID,ISDELETED,NAME,CREATEDDATE,CREATEDBYID,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,LASTACTIVITYDATE,LASTVIEWEDDATE,LASTREFERENCEDDATE,STUDENT__C,SCHOOL__C,ACTUAL_END_DATE__C,STARTINGGRADE__C,ENDINGGRADE__C,LIVING_ON_CAMPUS__C,DATE_LAST_VERIFIED__C,HIGHEST_SAT_SCORE__C,SOURCE__C,NOTES__C,PURSUING_DEGREE_TYPE__C,START_DATE__C,STATUS__C,TRANSFER_REASON__C,TYPE__C,MAJOR_AREA__C,STUDENT_HS_COHORT__C,NUMBER_OF_MARKING_PERIODS__C,ANTICIPATED_GRADUATION__C,FINAL_GPA__C,GRAD_YEAR__C,MAJOR__C,COLLEGE_MAJOR_DECLARED__C,OTHER_MAJOR__C,NSC_VERIFIED__C,DUAL_ENROLLMENT__C,CLASS_RANK_PERCENTILE__C
a08C000000Dmqa7IAB,FALSE,,2012-05-01T00:45:23.000Z,005C0000003CDalIAG,2015-05-27T16:53:42.000Z,005C0000003teDhIAI,2015-05-27T16:53:42.000Z,,,,00380000010Uht0AAC,0018000000Y9oLmAAJ,,,,FALSE,8/29/2012,1570,Salesforce,,Bachelor's (4-year),4/30/2012,Attending,,College,Life Sciences,2012,2,5/12/2017,,,Biology,FALSE,,FALSE,FALSE,
a08C000000AyNCeIAN,FALSE,,2011-05-05T21:31:49.000Z,00580000003U38wAAC,2014-11-21T00:42:58.000Z,005C0000003teDhIAI,2014-11-21T00:42:58.000Z,,,,00380000010Uhs1AAC,0018000000Y9oLmAAJ,12/14/2012,,,FALSE,,0,,,Bachelor's (4-year),5/5/2011,Withdrawn,,College,Social Sciences,2011,2,,,,Criminal Justice,FALSE,,FALSE,FALSE,
a08C000000LFc6LIAT,FALSE,,2013-05-02T23:54:51.000Z,005C0000003CDalIAG,2015-09-09T17:27:19.000Z,005C0000003teDhIAI,2015-09-09T17:27:19.000Z,,,,00380000010UhrSAAS,0018000000Y9oLmAAJ,,,,FALSE,9/9/2015,1300,Salesforce,Medical withdrawal. Plans to enroll back in August.,Bachelor's (4-year),8/26/2013,Attending,,College,,2013,2,,,,,FALSE,,TRUE,FALSE,
a08C000000B0eDcIAJ,FALSE,,2011-08-16T23:06:20.000Z,00580000003U38wAAC,2015-09-09T16:38:09.000Z,005C0000003teDhIAI,2015-09-09T16:38:09.000Z,,,,00380000010UhrFAAS,0018000000Y9oLmAAJ,5/15/2015,,,FALSE,9/9/2015,0,Salesforce,,Bachelor's (4-year),8/16/2011,Graduated,,College,,2011,2,5/15/2015,,2015,,FALSE,,FALSE,FALSE,
a08C000000DmrJjIAJ,FALSE,,2012-05-02T01:01:20.000Z,005C0000003CDalIAG,2015-01-16T19:36:03.000Z,005C0000003teDhIAI,2015-01-16T19:36:04.000Z,,,,00380000010UhviAAC,0018000000Y9oLnAAJ,,,,FALSE,10/1/2014,0,Salesforce,,Bachelor's (4-year),5/1/2012,Attending,,College,,2012,2,,,,,FALSE,,FALSE,FALSE,
a08C000000DnzAQIAZ,FALSE,,2012-07-16T21:28:17.000Z,005C0000003teDhIAI,2014-09-19T17:44:52.000Z,005C0000006wSJzIAM,2014-09-19T17:44:52.000Z,,,,00380000010UhvRAAS,0018000000Y9oLnAAJ,,,,FALSE,9/19/2014,0,Salesforce,,Bachelor's (4-year),7/16/2012,Attending,,College,,2012,2,5/1/2017,,,Health Administration,FALSE,,FALSE,FALSE,
a08C000000U3stXIAR,FALSE,,2014-04-22T17:48:09.000Z,005C0000003CDalIAG,2014-11-24T17:44:43.000Z,005C0000006wSJzIAM,2014-11-24T17:44:43.000Z,,,,00380000010UhusAAC,0018000000Y9oLnAAJ,,,,FALSE,11/18/2014,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2011,2,5/1/2016,,,,TRUE,Chicano Studies,FALSE,FALSE,
a08C000000DmrOlIAJ,FALSE,,2012-05-02T04:47:12.000Z,005C0000003CDalIAG,2014-09-15T21:27:28.000Z,005C0000006wSJzIAM,2014-09-15T21:27:28.000Z,,,,00380000010UhtPAAS,0018000000Y9oLnAAJ,,,,FALSE,9/15/2014,0,Salesforce,,Bachelor's (4-year),5/1/2012,Attending,,College,Life Sciences,2012,2,,,,Biology,FALSE,,FALSE,FALSE,
a08C000000DmtDiIAJ,FALSE,,2012-05-04T05:43:08.000Z,005C0000003CDalIAG,2015-02-13T22:11:20.000Z,005C0000006wSJzIAM,2015-02-13T22:11:20.000Z,,,,00380000010UhrAAAS,0018000000Y9oLnAAJ,,,,FALSE,11/20/2014,1460,Salesforce,,Bachelor's (4-year),5/3/2012,Attending,,College,Engineering,2012,2,5/1/2017,,,Civil Engineering,FALSE,,FALSE,FALSE,
a08C000000WbQzJIAV,FALSE,,2014-10-09T22:51:50.000Z,005C0000003teDhIAI,2014-10-09T22:51:50.000Z,005C0000003teDhIAI,2014-10-09T22:51:50.000Z,,,,00380000010UhoeAAC,0018000000Y9oLnAAJ,,,,FALSE,10/9/2014,0,Salesforce,,Bachelor's (4-year),8/18/2014,Attending,,College,,2014,2,,,,,FALSE,,FALSE,FALSE,
a08C000000ZiAZmIAN,FALSE,,2015-05-06T16:19:11.000Z,005C0000005hqx2IAA,2015-09-18T00:02:24.000Z,005C0000009hQUAIA2,2015-09-18T00:02:24.000Z,,,,003C0000014oCe4IAE,0018000000Y9oLoAAJ,,,,FALSE,9/17/2015,1200,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZijB8IAJ,FALSE,,2015-05-12T21:12:09.000Z,005C0000003uCviIAE,2015-09-14T22:30:17.000Z,005C0000009hQUAIA2,2015-09-14T22:30:17.000Z,,,,003C0000014oCdsIAE,0018000000Y9oLoAAJ,,,,FALSE,9/14/2015,0,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U6xY2IAJ,FALSE,,2014-05-07T23:11:46.000Z,005C0000003teDhIAI,2015-02-13T22:12:00.000Z,005C0000006wSJzIAM,2015-02-13T22:12:00.000Z,,,,00380000010UhvoAAC,0018000000Y9oLoAAJ,,,,FALSE,2/11/2015,1260,Salesforce,,Bachelor's (4-year),5/7/2014,Attending,,College,,2012,3,6/1/2017,,,Political Science,TRUE,,FALSE,FALSE,
a08C000000Dn0b8IAB,FALSE,,2012-05-11T05:08:58.000Z,005C0000003CDalIAG,2014-12-19T22:45:41.000Z,005C0000003teDhIAI,2014-12-19T22:45:41.000Z,,,,00380000010UhvoAAC,0018000000Y9oLoAAJ,4/1/2013,,,FALSE,1/9/2013,1260,Salesforce,Plans to enroll again in the Winter due to financial reasons.,Bachelor's (4-year),1/5/2013,Withdrawn,Financial,College,Social Sciences,2012,3,,,,Political Science,FALSE,,FALSE,FALSE,
a08C000000HT86HIAT,FALSE,,2012-08-14T22:28:53.000Z,005C0000003teDhIAI,2015-07-21T20:32:23.000Z,005C0000003uCviIAE,2015-07-21T20:32:23.000Z,,,,00380000010UhvjAAC,0018000000Y9oLoAAJ,6/15/2013,,,FALSE,8/14/2012,0,Salesforce,,Bachelor's (4-year),8/14/2012,Withdrawn,,College,,2012,3,,,,,TRUE,,FALSE,FALSE,
a08C000000M0qggIAB,FALSE,,2013-05-14T02:32:33.000Z,005C0000003CDalIAG,2015-07-23T17:14:52.000Z,005C0000003uCviIAE,2015-07-23T17:14:52.000Z,,,,00380000010Uhu1AAC,0018000000Y9oLoAAJ,6/14/2014,,,FALSE,7/23/2015,0,Salesforce,,Bachelor's (4-year),9/1/2013,Withdrawn,,College,,2013,3,,,,,TRUE,,FALSE,FALSE,
a08C000000M0Uq1IAF,FALSE,,2013-05-09T17:57:10.000Z,005C0000003CDalIAG,2015-07-23T17:10:18.000Z,005C0000003uCviIAE,2015-07-23T17:10:18.000Z,,,,00380000010UhteAAC,0018000000Y9oLoAAJ,3/22/2014,,,FALSE,10/3/2014,0,Salesforce,,Bachelor's (4-year),9/1/2013,Withdrawn,,College,,2013,3,,,,,TRUE,,FALSE,FALSE,
a08C000000DmrPtIAJ,FALSE,,2012-05-02T06:24:39.000Z,005C0000003CDalIAG,2015-05-27T16:54:37.000Z,005C0000003teDhIAI,2015-05-27T16:54:37.000Z,,,,00380000010UhtLAAS,0018000000Y9oLoAAJ,,,,FALSE,1/16/2015,1560,Salesforce,,Bachelor's (4-year),5/1/2012,Attending,,College,Computer Sciences,2012,3,5/13/2016,,,,TRUE,,FALSE,FALSE,
a08C000000AyQ1uIAF,FALSE,,2011-05-09T22:31:25.000Z,00580000003U38wAAC,2013-11-19T20:06:46.000Z,005C0000003teDhIAI,2013-11-19T20:06:46.000Z,,,,00380000010UhtAAAS,0018000000Y9oLoAAJ,6/21/2012,,,FALSE,11/11/2012,0,Salesforce,,Bachelor's (4-year),9/22/2011,Withdrawn,,College,,2011,3,,,,Nursing,FALSE,,TRUE,FALSE,
a08C000000Azn4UIAR,FALSE,,2011-06-12T06:27:57.000Z,00580000003U38wAAC,2015-07-21T20:17:04.000Z,005C0000003uCviIAE,2015-07-21T20:17:04.000Z,,,,00380000010Uht8AAC,0018000000Y9oLoAAJ,6/6/2012,,,FALSE,,0,Salesforce,,Bachelor's (4-year),6/12/2011,Withdrawn,,College,,2011,3,,,,,FALSE,,TRUE,FALSE,
a08C000000ZhThnIAF,FALSE,,2015-04-28T23:41:26.000Z,005C0000003teDhIAI,2015-05-14T20:53:29.000Z,005C0000003teDhIAI,2015-05-14T20:53:29.000Z,,,,00380000010Uht5AAC,0018000000Y9oLoAAJ,,,,FALSE,4/28/2015,0,Salesforce,,Bachelor's (4-year),4/28/2015,Did Not Enroll,,College,,2011,3,,,,,FALSE,,FALSE,FALSE,
a08C000000AyQ2EIAV,FALSE,,2011-05-09T22:33:29.000Z,00580000003U38wAAC,2014-11-20T23:41:51.000Z,005C0000003teDhIAI,2014-11-20T23:41:51.000Z,,,,00380000010Uht3AAC,0018000000Y9oLoAAJ,,,,FALSE,,0,Salesforce,,Bachelor's (4-year),5/9/2011,Did Not Enroll,,College,,2011,3,,,,,FALSE,,FALSE,FALSE,
a08C000000DmzarIAB,FALSE,,2012-05-09T22:09:48.000Z,005C0000003CDalIAG,2014-05-21T20:48:39.000Z,005C0000003teDhIAI,2014-05-21T20:48:39.000Z,,,,00380000010UhstAAC,0018000000Y9oLoAAJ,,,,FALSE,,1000,Salesforce,,Bachelor's (4-year),1/2/2014,Attending,,College,,2012,3,,,,,FALSE,,FALSE,FALSE,
a08C000000AyNKSIA3,FALSE,,2011-05-06T03:01:07.000Z,00580000003U38wAAC,2014-11-21T01:06:37.000Z,005C0000003teDhIAI,2014-11-21T01:06:37.000Z,,,,00380000010UhslAAC,0018000000Y9oLoAAJ,12/15/2012,,,FALSE,,640,,Enlisted in Army,Bachelor's (4-year),5/5/2011,Withdrawn,Career,College,,2011,3,,,,,FALSE,,TRUE,FALSE,
a08C000000Dmpn0IAB,FALSE,,2012-04-30T05:13:13.000Z,005C0000003CDalIAG,2014-10-06T21:42:48.000Z,005C0000006wSJzIAM,2014-10-06T21:42:48.000Z,,,,00380000010UhshAAC,0018000000Y9oLoAAJ,,,,FALSE,10/6/2014,0,Salesforce,,Bachelor's (4-year),4/29/2012,Attending,,College,,2012,3,6/1/2017,,,Child Development,TRUE,,FALSE,FALSE,
a08C000000DmtDEIAZ,FALSE,,2012-05-04T05:36:02.000Z,005C0000003CDalIAG,2015-05-27T16:54:15.000Z,005C0000003teDhIAI,2015-05-27T16:54:15.000Z,,,,00380000010UhscAAC,0018000000Y9oLoAAJ,,,,FALSE,1/16/2015,0,Salesforce,,Bachelor's (4-year),5/3/2012,Attending,,College,,2012,3,5/13/2016,,,Criminal Justice,TRUE,,FALSE,FALSE,
a08C000000DmrPjIAJ,FALSE,,2012-05-02T06:23:53.000Z,005C0000003CDalIAG,2015-05-27T16:55:09.000Z,005C0000003teDhIAI,2015-05-27T16:55:09.000Z,,,,00380000010UhsYAAS,0018000000Y9oLoAAJ,,,,FALSE,5/1/2012,1530,Salesforce,,Bachelor's (4-year),1/2/2014,Attending,,College,,2012,3,5/12/2017,,,,FALSE,,FALSE,FALSE,
a08C000000M07s2IAB,FALSE,,2013-05-06T23:48:45.000Z,005C0000003CDalIAG,2014-10-03T22:58:59.000Z,005C0000006wSJzIAM,2014-10-03T22:58:59.000Z,,,,00380000010UhsWAAS,0018000000Y9oLoAAJ,,,,FALSE,10/3/2014,0,Salesforce,,Bachelor's (4-year),9/1/2013,Attending,,College,,2013,3,,,,,TRUE,,TRUE,FALSE,
a08C000000B181bIAB,FALSE,,2011-09-21T04:45:27.000Z,005C0000003CDalIAG,2014-11-21T01:01:27.000Z,005C0000003teDhIAI,2014-11-21T01:01:27.000Z,,,,00380000010UhsSAAS,0018000000Y9oLoAAJ,12/12/2012,,,FALSE,,0,Salesforce,,Bachelor's (4-year),9/20/2011,Withdrawn,,College,,2011,3,,,,,FALSE,,FALSE,FALSE,
a08C000000DmpnAIAR,FALSE,,2012-04-30T05:21:19.000Z,005C0000003CDalIAG,2015-08-31T16:58:08.000Z,005C0000003teDhIAI,2015-08-31T16:58:08.000Z,,,,00380000010UhsHAAS,0018000000Y9oLoAAJ,6/13/2014,,,FALSE,8/31/2015,1500,Salesforce,,Bachelor's (4-year),4/29/2012,Transferred out,,College,,2012,3,,,,,TRUE,,FALSE,FALSE,
a08C000000M0evGIAR,FALSE,,2013-05-12T23:38:33.000Z,005C0000003CDalIAG,2014-05-23T21:10:13.000Z,00580000003U34WAAS,2014-05-23T21:10:13.000Z,,,,00380000010UhrlAAC,0018000000Y9oLoAAJ,,,,FALSE,5/12/2013,0,Salesforce,,Bachelor's (4-year),9/26/2013,Attending,,College,,2013,3,,,,,TRUE,,FALSE,FALSE,
a08C000000DmuPDIAZ,FALSE,,2012-05-07T19:15:12.000Z,005C0000003CDalIAG,2014-05-23T21:10:13.000Z,00580000003U34WAAS,2014-05-23T21:10:13.000Z,,,,00380000010UhreAAC,0018000000Y9oLoAAJ,,,,FALSE,8/29/2012,0,Salesforce,,Bachelor's (4-year),5/7/2012,Attending,,College,,2012,3,,,,,TRUE,,FALSE,FALSE,
a08C000000DmrOqIAJ,FALSE,,2012-05-02T04:48:25.000Z,005C0000003CDalIAG,2014-05-23T21:10:13.000Z,00580000003U34WAAS,2014-05-23T21:10:13.000Z,,,,00380000010UhrbAAC,0018000000Y9oLoAAJ,,,,FALSE,5/1/2012,0,Salesforce,,Bachelor's (4-year),5/1/2012,Attending,,College,,2012,3,,,,,TRUE,,FALSE,FALSE,
a08C000000DmpnFIAR,FALSE,,2012-04-30T05:21:58.000Z,005C0000003CDalIAG,2014-11-18T20:51:58.000Z,005C0000003teDhIAI,2014-11-18T20:51:58.000Z,,,,00380000010UhrXAAS,0018000000Y9oLoAAJ,5/16/2014,,,FALSE,11/18/2014,1500,Salesforce,Police Academy due to financial.,Bachelor's (4-year),4/29/2012,Withdrawn,Financial,College,Engineering,2012,3,,,,Mechanical Engineering,TRUE,,FALSE,FALSE,
a08C000000DmzfXIAR,FALSE,,2012-05-09T21:59:53.000Z,005C0000003CDalIAG,2014-11-21T01:00:30.000Z,005C0000003teDhIAI,2014-11-21T01:00:30.000Z,,,,00380000010UhrCAAS,0018000000Y9oLoAAJ,12/15/2012,,,FALSE,8/29/2012,0,Salesforce,Left due to being a parent. It is unknown how long she really attended csula.,Bachelor's (4-year),5/9/2012,Withdrawn,,College,,2012,3,,,,,FALSE,,FALSE,FALSE,
a08C000000M07wqIAB,FALSE,,2013-05-07T00:26:29.000Z,005C0000003CDalIAG,2014-10-03T22:58:16.000Z,005C0000006wSJzIAM,2014-10-03T22:58:16.000Z,,,,00380000010Uhr7AAC,0018000000Y9oLoAAJ,,,,FALSE,10/3/2014,0,Salesforce,Due to financial reason she is not enrolled but is enrolling in summer classes at CSULA,Bachelor's (4-year),9/25/2013,Attending,,College,,2013,3,,,,,TRUE,,TRUE,FALSE,
a08C000000U6EfVIAV,FALSE,,2014-05-06T01:59:53.000Z,005C0000003teDhIAI,2015-02-13T22:13:43.000Z,005C0000006wSJzIAM,2015-02-13T22:13:43.000Z,,,,00380000010Uhr2AAC,0018000000Y9oLoAAJ,,,,FALSE,2/13/2015,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2011,3,6/10/2016,,2016,,FALSE,,FALSE,FALSE,
a08C000000ZgcBSIAZ,FALSE,,2015-04-17T18:59:26.000Z,005C0000005hqx2IAA,2015-09-09T16:53:11.000Z,005C0000009hQUAIA2,2015-09-09T16:53:11.000Z,,,,00380000010UhqtAAC,0018000000Y9oLoAAJ,,,,FALSE,9/9/2015,0,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000aqNsRIAU,FALSE,,2015-06-17T22:24:08.000Z,005C0000005hqx2IAA,2015-06-17T22:24:08.000Z,005C0000005hqx2IAA,2015-06-17T22:24:08.000Z,,,,00380000010UhqgAAC,0018000000Y9oLoAAJ,,,,FALSE,6/17/2015,1160,Salesforce,,,6/17/2015,Matriculated,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZhpTjIAJ,FALSE,,2015-05-02T20:45:09.000Z,005C0000005hqx2IAA,2015-09-14T22:00:51.000Z,005C0000009hQUAIA2,2015-09-14T22:00:51.000Z,,,,00380000010UhqZAAS,0018000000Y9oLoAAJ,,,,FALSE,9/14/2015,1680,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZiAj1IAF,FALSE,,2015-05-06T17:20:46.000Z,005C0000003uCviIAE,2015-09-09T18:13:34.000Z,005C0000009hQUAIA2,2015-09-09T18:13:34.000Z,,,,00380000010UhpvAAC,0018000000Y9oLoAAJ,,,,FALSE,9/9/2015,0,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000aqAu2IAE,FALSE,,2015-06-15T20:05:13.000Z,005C0000005hqx2IAA,2015-09-23T00:27:27.000Z,005C0000009hQUAIA2,2015-09-23T00:27:27.000Z,,,,00380000010UhpsAAC,0018000000Y9oLoAAJ,,,,FALSE,9/22/2015,0,Salesforce,,Bachelor's (4-year),6/22/2015,Did Not Enroll,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZgcGLIAZ,FALSE,,2015-04-17T19:21:38.000Z,005C0000005hqx2IAA,2015-09-14T22:15:48.000Z,005C0000009hQUAIA2,2015-09-14T22:15:48.000Z,,,,00380000010UhpiAAC,0018000000Y9oLoAAJ,,,,FALSE,9/14/2015,0,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZiAbEIAV,FALSE,,2015-05-06T16:24:16.000Z,005C0000005hqx2IAA,2015-09-14T22:21:37.000Z,005C0000009hQUAIA2,2015-09-14T22:21:37.000Z,,,,00380000010UhpVAAS,0018000000Y9oLoAAJ,,,,FALSE,9/14/2015,1190,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZhhNxIAJ,FALSE,,2015-04-30T22:12:45.000Z,005C0000003uCviIAE,2015-09-09T16:58:02.000Z,005C0000009hQUAIA2,2015-09-09T16:58:02.000Z,,,,00380000010UhpUAAS,0018000000Y9oLoAAJ,,,,FALSE,4/30/2015,1160,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZjGz0IAF,FALSE,,2015-05-20T17:45:02.000Z,005C0000005hqx2IAA,2015-09-16T20:38:47.000Z,005C0000009hQUAIA2,2015-09-16T20:38:47.000Z,,,,00380000010UhpNAAS,0018000000Y9oLoAAJ,,,,FALSE,9/16/2015,1490,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000Zh5PQIAZ,FALSE,,2015-04-23T17:00:35.000Z,005C0000005hqx2IAA,2015-09-09T16:52:08.000Z,005C0000009hQUAIA2,2015-09-09T16:52:08.000Z,,,,00380000010UhpMAAS,0018000000Y9oLoAAJ,,,,FALSE,9/9/2015,1440,Salesforce,,Bachelor's (4-year),9/24/2015,Attending,,College,,2015,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U5hP7IAJ,FALSE,,2014-05-01T23:26:52.000Z,005C0000003sZiUIAU,2014-09-05T20:44:02.000Z,005C0000006wSJzIAM,2014-09-05T20:44:02.000Z,,,,00380000010UhnaAAC,0018000000Y9oLoAAJ,,,,FALSE,9/5/2014,0,Salesforce,,Bachelor's (4-year),5/1/2014,Did Not Enroll,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U5NfQIAV,FALSE,,2014-04-30T16:59:00.000Z,005C0000003sZiUIAU,2014-07-21T16:39:09.000Z,005C0000006wSJzIAM,2014-07-21T16:39:09.000Z,,,,00380000010UhnWAAS,0018000000Y9oLoAAJ,,,,FALSE,7/18/2014,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U5f42IAB,FALSE,,2014-05-01T16:10:55.000Z,005C0000003sZiUIAU,2014-08-06T22:44:53.000Z,005C0000006wSJzIAM,2014-08-06T22:44:53.000Z,,,,00380000010UhnVAAS,0018000000Y9oLoAAJ,,,,FALSE,8/6/2014,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U5NqtIAF,FALSE,,2014-04-30T17:26:18.000Z,005C0000003sZiUIAU,2014-08-11T19:06:30.000Z,005C0000006wSJzIAM,2014-08-11T19:06:30.000Z,,,,00380000010UhnTAAS,0018000000Y9oLoAAJ,,,,FALSE,8/11/2014,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U5TzVIAV,FALSE,,2014-05-01T06:03:32.000Z,005C0000003sZiUIAU,2015-02-13T22:14:11.000Z,005C0000006wSJzIAM,2015-02-13T22:14:11.000Z,,,,00380000010UhnDAAS,0018000000Y9oLoAAJ,,,,FALSE,1/7/2015,1210,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U7PH5IAN,FALSE,,2014-05-09T16:43:32.000Z,005C0000003sZiUIAU,2014-08-11T21:19:32.000Z,005C0000006wSJzIAM,2014-08-11T21:19:32.000Z,,,,00380000010UhmxAAC,0018000000Y9oLoAAJ,,,,FALSE,8/11/2014,1120,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U61IRIAZ,FALSE,,2014-05-05T06:08:03.000Z,005C0000003sZiUIAU,2015-01-07T17:57:50.000Z,005C0000006wSJzIAM,2015-01-07T17:57:50.000Z,,,,00380000010UhmvAAC,0018000000Y9oLoAAJ,,,,FALSE,1/6/2015,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U5T38IAF,FALSE,,2014-05-01T04:04:21.000Z,005C0000003sZiUIAU,2015-01-07T17:25:59.000Z,005C0000006wSJzIAM,2015-01-07T17:25:59.000Z,,,,00380000010UhmkAAC,0018000000Y9oLoAAJ,,,,FALSE,1/6/2015,1290,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U7BHPIA3,FALSE,,2014-05-08T18:24:27.000Z,005C0000003sZiUIAU,2014-07-21T16:45:42.000Z,005C0000006wSJzIAM,2014-07-21T16:45:42.000Z,,,,00380000010UhmeAAC,0018000000Y9oLoAAJ,,,,FALSE,7/18/2014,1400,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000U4swSIAR,FALSE,,2014-04-28T19:25:30.000Z,005C0000003sZiUIAU,2014-09-08T22:58:51.000Z,005C0000006wSJzIAM,2014-09-08T22:58:51.000Z,,,,00380000010UhmdAAC,0018000000Y9oLoAAJ,,,,FALSE,9/8/2014,0,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,3,,,,,FALSE,,FALSE,FALSE,
a08C000000ZiwL2IAJ,FALSE,,2015-05-14T19:13:48.000Z,005C0000005hqx2IAA,2015-09-03T21:50:37.000Z,005C0000003teDhIAI,2015-09-03T21:50:37.000Z,,,,003C0000014oCdjIAE,0018000000Y9oLpAAJ,,,,FALSE,9/3/2015,1410,Salesforce,,Bachelor's (4-year),5/14/2015,Attending,,College,,2015,2,,,,,FALSE,,FALSE,FALSE,
a08C000000PTZ5OIAX,FALSE,,2013-10-14T22:01:15.000Z,005C0000004gIFSIA2,2013-10-14T22:58:27.000Z,005C0000003CMzbIAG,2013-10-14T22:58:27.000Z,,,,00380000010UhwYAAS,0018000000Y9oLpAAJ,,,,FALSE,10/14/2013,0,Salesforce,,Bachelor's (4-year),8/26/2013,Attending,,College,,2012,2,,,,,FALSE,,FALSE,FALSE,
a08C000000AyNFgIAN,FALSE,,2011-05-05T22:50:53.000Z,00580000003U38wAAC,2014-09-19T17:59:28.000Z,005C0000006wSJzIAM,2014-09-19T17:59:28.000Z,,,,00380000010Uhv9AAC,0018000000Y9oLpAAJ,,,,FALSE,9/19/2014,0,Salesforce,,Bachelor's (4-year),5/5/2011,Attending,,College,,2011,2,5/1/2016,,,,FALSE,Global Studies,FALSE,FALSE,
a08C000000M1RXiIAN,FALSE,,2013-05-19T16:29:34.000Z,005C0000003CDalIAG,2014-11-04T23:06:47.000Z,005C0000006wSJzIAM,2014-11-04T23:06:47.000Z,,,,00380000010Uhu9AAC,0018000000Y9oLpAAJ,6/30/2014,,,FALSE,11/4/2014,0,Salesforce,,Bachelor's (4-year),8/26/2013,Withdrawn,,College,,2013,2,,,,,FALSE,,TRUE,FALSE,
a08C000000LFc6pIAD,FALSE,,2013-05-03T00:01:37.000Z,005C0000003CDalIAG,2014-10-03T22:59:41.000Z,005C0000006wSJzIAM,2014-10-03T22:59:41.000Z,,,,00380000010Uhu5AAC,0018000000Y9oLpAAJ,,,,FALSE,10/3/2014,1660,Salesforce,,Bachelor's (4-year),8/26/2013,Attending,,College,,2013,2,,,,,FALSE,,TRUE,FALSE,
a08C000000Uern6IAB,FALSE,,2014-06-20T17:46:57.000Z,005C0000003teDhIAI,2014-10-03T23:00:43.000Z,005C0000006wSJzIAM,2014-10-03T23:00:43.000Z,,,,00380000010UhtuAAC,0018000000Y9oLpAAJ,,,,FALSE,10/3/2014,0,Salesforce,,Bachelor's (4-year),6/20/2014,Attending,,College,,2013,2,,,,,FALSE,,FALSE,FALSE,
a08C000000U6xFdIAJ,FALSE,,2014-05-07T21:47:31.000Z,005C0000003sZiUIAU,2014-07-21T23:30:51.000Z,005C0000006wSJzIAM,2014-07-21T23:30:51.000Z,,,,00380000010UhonAAC,0018000000Y9oLpAAJ,,,,FALSE,7/21/2014,1030,Salesforce,,Bachelor's (4-year),9/1/2014,Attending,,College,,2014,2,,,,,FALSE,,FALSE,FALSE,
